race_cat,educ_cat,death_cat,date,date_start,model,standard_error,segment,mpc,mpc_lower,mpc_upper,mpc_pval,modeled_n_deaths
Total,BA/BS,Cocaine,2016-09-30,2016-09-01,0.05476,0.025970000000000003,NA,NA,NA,NA,NA,3.0064012116000005
Total,BA/BS,Cocaine,2016-10-31,2016-10-01,0.05574,0.025970000000000003,NA,NA,NA,NA,NA,3.0685533306
Total,BA/BS,Cocaine,2016-11-30,2016-11-01,0.05674,0.0318,NA,NA,NA,NA,NA,3.1318289835999997
Total,BA/BS,Cocaine,2016-12-31,2016-12-01,0.05775,0.018360000000000005,NA,NA,NA,NA,NA,3.1962268799999998
Total,BA/BS,Cocaine,2017-01-31,2017-01-01,0.05879,0.03557,NA,NA,NA,NA,NA,3.262592203
Total,BA/BS,Cocaine,2017-02-28,2017-02-01,0.059840000000000004,0.03977,NA,NA,NA,NA,NA,3.3289578432000004
Total,BA/BS,Cocaine,2017-03-31,2017-03-01,0.06091,0.025150000000000002,NA,NA,NA,NA,NA,3.3976060916
Total,BA/BS,Cocaine,2017-04-30,2017-04-01,0.062,0.025150000000000002,NA,NA,NA,NA,NA,3.4673934
Total,BA/BS,Cocaine,2017-05-31,2017-05-01,0.06311,0.03557,NA,NA,NA,NA,NA,3.5389235428
Total,BA/BS,Cocaine,2017-06-30,2017-06-01,0.06425,0.025150000000000002,NA,NA,NA,NA,NA,3.6121626275
Total,BA/BS,Cocaine,2017-07-31,2017-07-01,0.0654,0.03977,NA,NA,NA,NA,NA,3.6833077260000002
Total,BA/BS,Cocaine,2017-08-31,2017-08-01,0.06657,0.030809999999999997,NA,NA,NA,NA,NA,3.7560298482000003
Total,BA/BS,Cocaine,2017-09-30,2017-09-01,0.06776000000000001,0.030809999999999997,NA,NA,NA,NA,NA,3.829898195200001
Total,BA/BS,Cocaine,2017-10-31,2017-10-01,0.06897,0.030809999999999997,NA,NA,NA,NA,NA,3.9053627976
Total,BA/BS,Cocaine,2017-11-30,2017-11-01,0.07021000000000001,0.043570000000000005,NA,NA,NA,NA,NA,3.9825457014000007
Total,BA/BS,Cocaine,2017-12-31,2017-12-01,0.07147,0.03557,NA,NA,NA,NA,NA,4.0613477877
Total,BA/BS,Cocaine,2018-01-31,2018-01-01,0.07275000000000001,0.038939999999999995,NA,NA,NA,NA,NA,4.141546920000001
Total,BA/BS,Cocaine,2018-02-28,2018-02-01,0.07405,0.03483000000000001,NA,NA,NA,NA,NA,4.222413936000001
Total,BA/BS,Cocaine,2018-03-31,2018-03-01,0.07537,0.005509999999999999,NA,NA,NA,NA,NA,4.3054117616
Total,BA/BS,Cocaine,2018-04-30,2018-04-01,0.07672000000000002,0.038939999999999995,NA,NA,NA,NA,NA,4.390143956800001
Total,BA/BS,Cocaine,2018-05-31,2018-05-01,0.07810000000000002,0.03016,NA,NA,NA,NA,NA,4.477122331
Total,BA/BS,Cocaine,2018-06-30,2018-06-01,0.0795,0.03483000000000001,NA,NA,NA,NA,NA,4.565269215
Total,BA/BS,Cocaine,2018-07-31,2018-07-01,0.08092,0.03483000000000001,NA,NA,NA,NA,NA,4.6583394424
Total,BA/BS,Cocaine,2018-08-31,2018-08-01,0.08237,0.03483000000000001,NA,NA,NA,NA,NA,4.7539367754
Total,BA/BS,Cocaine,2018-09-30,2018-09-01,0.08385,0.03483000000000001,NA,NA,NA,NA,NA,4.851297710999999
Total,BA/BS,Cocaine,2018-10-31,2018-10-01,0.08535,0.038939999999999995,NA,NA,NA,NA,NA,4.9506465209999995
Total,BA/BS,Cocaine,2018-11-30,2018-11-01,0.08688,0.038939999999999995,NA,NA,NA,NA,NA,5.0517687888
Total,BA/BS,Cocaine,2018-12-31,2018-12-01,0.08843,0.03016,NA,NA,NA,NA,NA,5.1549127753
Total,BA/BS,Cocaine,2019-01-31,2019-01-01,0.09000999999999999,0.029279999999999997,NA,NA,NA,NA,NA,5.2602663090999995
Total,BA/BS,Cocaine,2019-02-28,2019-02-01,0.09163,0.02391,NA,NA,NA,NA,NA,5.3671227918
Total,BA/BS,Cocaine,2019-03-31,2019-03-01,0.09327,0.0378,NA,NA,NA,NA,NA,5.4769132662
Total,BA/BS,Cocaine,2019-04-30,2019-04-01,0.09494,0.029279999999999997,NA,NA,NA,NA,NA,5.58850069
Total,BA/BS,Cocaine,2019-05-31,2019-05-01,0.09664,0.04141,NA,NA,NA,NA,NA,5.7027940479999994
Total,BA/BS,Cocaine,2019-06-30,2019-06-01,0.09837,0.04141,NA,NA,NA,NA,NA,5.8188953655
Total,BA/BS,Cocaine,2019-07-31,2019-07-01,0.10013000000000001,0.0378,NA,NA,NA,NA,NA,5.9377650728
Total,BA/BS,Cocaine,2019-08-31,2019-08-01,0.10192000000000001,0.04782,NA,NA,NA,NA,NA,6.059437529600001
Total,BA/BS,Cocaine,2019-09-30,2019-09-01,0.10375000000000001,0.03381000000000001,NA,NA,NA,NA,NA,6.1835300875
Total,BA/BS,Cocaine,2019-10-31,2019-10-01,0.10561000000000001,0.0378,NA,NA,NA,NA,NA,6.310473142100001
Total,BA/BS,Cocaine,2019-11-30,2019-11-01,0.10750000000000001,0.05346,NA,NA,NA,NA,NA,6.439252150000001
Total,BA/BS,Cocaine,2019-12-31,2019-12-01,0.10942,0.04473,NA,NA,NA,NA,NA,6.5709270428
Total,BA/BS,Cocaine,2020-01-31,2020-01-01,0.11137999999999999,0.05364000000000001,NA,NA,NA,NA,NA,6.7055961446
Total,BA/BS,Cocaine,2020-02-29,2020-02-01,0.11338,0.04279,NA,NA,NA,NA,NA,6.842161000799999
Total,BA/BS,Cocaine,2020-03-31,2020-03-01,0.11541,0.02801,NA,NA,NA,NA,NA,6.9822449868
Total,BA/BS,Cocaine,2020-04-30,2020-04-01,0.11748,0.04575,NA,NA,NA,NA,NA,7.124796637199999
Total,BA/BS,Cocaine,2020-05-31,2020-05-01,0.11957999999999999,0.03617,NA,NA,NA,NA,NA,7.270370727599999
Total,BA/BS,Cocaine,2020-06-30,2020-06-01,0.12172000000000002,0.05364000000000001,NA,NA,NA,NA,NA,7.418422586400001
Total,BA/BS,Cocaine,2020-07-31,2020-07-01,0.12390000000000001,0.032350000000000004,NA,NA,NA,NA,NA,7.570159905000001
Total,BA/BS,Cocaine,2020-08-31,2020-08-01,0.12611999999999998,0.04852,NA,NA,NA,NA,NA,7.725010172399999
Total,BA/BS,Cocaine,2020-09-30,2020-09-01,0.12838,0.05115000000000001,NA,NA,NA,NA,NA,7.882362538399999
Total,BA/BS,Cocaine,2020-10-31,2020-10-01,0.13068,0.03962,NA,NA,NA,NA,NA,8.043484679999999
Total,BA/BS,Cocaine,2020-11-30,2020-11-01,0.13302,0.04279,NA,NA,NA,NA,NA,8.2071224982
Total,BA/BS,Drug poisoning,2016-01-31,2016-01-03,0.5283599999999999,0.10057,0,0.535,0.281,0.79,9e-5,28.4316222288
Total,BA/BS,Drug poisoning,2016-02-29,2016-02-01,0.53119,0.10387,NA,NA,NA,NA,NA,28.650285087600004
Total,BA/BS,Drug poisoning,2016-03-31,2016-03-01,0.53403,0.11467000000000001,NA,NA,NA,NA,NA,28.874799168600003
Total,BA/BS,Drug poisoning,2016-04-30,2016-04-01,0.5368900000000001,0.119,NA,NA,NA,NA,NA,29.098842052100007
Total,BA/BS,Drug poisoning,2016-05-31,2016-05-01,0.5397700000000001,0.10223000000000002,NA,NA,NA,NA,NA,29.327037331900005
Total,BA/BS,Drug poisoning,2016-06-30,2016-06-01,0.54266,0.10223000000000002,NA,NA,NA,NA,NA,29.554207828400003
Total,BA/BS,Drug poisoning,2016-07-31,2016-07-01,0.5455599999999999,0.09888,NA,NA,NA,NA,NA,29.791225796399996
Total,BA/BS,Drug poisoning,2016-08-31,2016-08-01,0.54848,0.09888,NA,NA,NA,NA,NA,30.032828665599997
Total,BA/BS,Drug poisoning,2016-09-30,2016-09-01,0.55142,0.09541,NA,NA,NA,NA,NA,30.2737355022
Total,BA/BS,Drug poisoning,2016-10-31,2016-10-01,0.55437,0.09363,NA,NA,NA,NA,NA,30.5187282003
Total,BA/BS,Drug poisoning,2016-11-30,2016-11-01,0.5573400000000001,0.11169000000000001,NA,NA,NA,NA,NA,30.763016667600002
Total,BA/BS,Drug poisoning,2016-12-31,2016-12-01,0.56032,0.08994999999999999,NA,NA,NA,NA,NA,31.0114258944
Total,BA/BS,Drug poisoning,2017-01-31,2017-01-01,0.56332,0.09902999999999999,NA,NA,NA,NA,NA,31.261837724000003
Total,BA/BS,Drug poisoning,2017-02-28,2017-02-01,0.5663400000000001,0.08151,NA,NA,NA,NA,NA,31.506049213200004
Total,BA/BS,Drug poisoning,2017-03-31,2017-03-01,0.56937,0.09579000000000001,NA,NA,NA,NA,NA,31.7598913212
Total,BA/BS,Drug poisoning,2017-04-30,2017-04-01,0.57242,0.09579000000000001,NA,NA,NA,NA,NA,32.012989194
Total,BA/BS,Drug poisoning,2017-05-31,2017-05-01,0.57548,0.10218000000000001,NA,NA,NA,NA,NA,32.270317230399996
Total,BA/BS,Drug poisoning,2017-06-30,2017-06-01,0.57856,0.10372000000000002,NA,NA,NA,NA,NA,32.526891980799995
Total,BA/BS,Drug poisoning,2017-07-31,2017-07-01,0.58166,0.09412000000000001,NA,NA,NA,NA,NA,32.7589108854
Total,BA/BS,Drug poisoning,2017-08-31,2017-08-01,0.58477,0.09902999999999999,NA,NA,NA,NA,NA,32.9940449802
Total,BA/BS,Drug poisoning,2017-09-30,2017-09-01,0.5879,0.10372000000000002,NA,NA,NA,NA,NA,33.229001608
Total,BA/BS,Drug poisoning,2017-10-31,2017-10-01,0.59105,0.1125,NA,NA,NA,NA,NA,33.467662483999995
Total,BA/BS,Drug poisoning,2017-11-30,2017-11-01,0.5942099999999999,0.0907,NA,NA,NA,NA,NA,33.7055758614
Total,BA/BS,Drug poisoning,2017-12-31,2017-12-01,0.5973999999999999,0.10523000000000002,NA,NA,NA,NA,NA,33.947798633999994
Total,BA/BS,Drug poisoning,2018-01-31,2018-01-01,0.60059,0.10593000000000001,NA,NA,NA,NA,NA,34.190675803199994
Total,BA/BS,Drug poisoning,2018-02-28,2018-02-01,0.60381,0.09378,NA,NA,NA,NA,NA,34.4299224672
Total,BA/BS,Drug poisoning,2018-03-31,2018-03-01,0.60704,0.09378,NA,NA,NA,NA,NA,34.6763587072
Total,BA/BS,Drug poisoning,2018-04-30,2018-04-01,0.61029,0.11286,NA,NA,NA,NA,NA,34.9225880526
Total,BA/BS,Drug poisoning,2018-05-31,2018-05-01,0.6135599999999999,0.09378,NA,NA,NA,NA,NA,35.172639915599994
Total,BA/BS,Drug poisoning,2018-06-30,2018-06-01,0.61684,0.10154,NA,NA,NA,NA,NA,35.4218951268
Total,BA/BS,Drug poisoning,2018-07-31,2018-07-01,0.62014,0.11419000000000001,NA,NA,NA,NA,NA,35.6997358108
Total,BA/BS,Drug poisoning,2018-08-31,2018-08-01,0.6234599999999999,0.09049,NA,NA,NA,NA,NA,35.98263229319999
Total,BA/BS,Drug poisoning,2018-09-30,2018-09-01,0.6268,0.10448,NA,NA,NA,NA,NA,36.264679848
Total,BA/BS,Drug poisoning,2018-10-31,2018-10-01,0.6301599999999999,0.10593000000000001,NA,NA,NA,NA,NA,36.5518384496
Total,BA/BS,Drug poisoning,2018-11-30,2018-11-01,0.6335299999999999,0.08707000000000001,NA,NA,NA,NA,NA,36.8375584803
Total,BA/BS,Drug poisoning,2018-12-31,2018-12-01,0.63692,0.10154,NA,NA,NA,NA,NA,37.128429773200004
Total,BA/BS,Drug poisoning,2019-01-31,2019-01-01,0.64033,0.09104,NA,NA,NA,NA,NA,37.421467900299994
Total,BA/BS,Drug poisoning,2019-02-28,2019-02-01,0.64376,0.10001,NA,NA,NA,NA,NA,37.7075081136
Total,BA/BS,Drug poisoning,2019-03-31,2019-03-01,0.64721,0.09259,NA,NA,NA,NA,NA,38.004857242599996
Total,BA/BS,Drug poisoning,2019-04-30,2019-04-01,0.6506700000000001,0.11214,NA,NA,NA,NA,NA,38.30071354500001
Total,BA/BS,Drug poisoning,2019-05-31,2019-05-01,0.65415,0.09563,NA,NA,NA,NA,NA,38.601849405
Total,BA/BS,Drug poisoning,2019-06-30,2019-06-01,0.65766,0.10825000000000001,NA,NA,NA,NA,NA,38.902660628999996
Total,BA/BS,Drug poisoning,2019-07-31,2019-07-01,0.6611799999999999,0.10283,NA,NA,NA,NA,NA,39.2083442608
Total,BA/BS,Drug poisoning,2019-08-31,2019-08-01,0.66472,0.08784,NA,NA,NA,NA,NA,39.519518393599995
Total,BA/BS,Drug poisoning,2019-09-30,2019-09-01,0.6682699999999999,0.09412000000000001,NA,NA,NA,NA,NA,39.8290857983
Total,BA/BS,Drug poisoning,2019-10-31,2019-10-01,0.67185,0.10557000000000001,NA,NA,NA,NA,NA,40.144791028499995
Total,BA/BS,Drug poisoning,2019-11-30,2019-11-01,0.6754499999999999,0.11466000000000001,NA,NA,NA,NA,NA,40.45946850899999
Total,BA/BS,Drug poisoning,2019-12-31,2019-12-01,0.6790599999999999,0.09857,NA,NA,NA,NA,NA,40.77914200039999
Total,BA/BS,Drug poisoning,2020-01-31,2020-01-01,0.6827,0.11089,NA,NA,NA,NA,NA,41.101728209
Total,BA/BS,Drug poisoning,2020-02-29,2020-02-01,0.6863499999999999,0.11775000000000001,NA,NA,NA,NA,NA,41.41927326599999
Total,BA/BS,Drug poisoning,2020-03-31,2020-03-01,0.6900299999999999,0.10850000000000001,NA,NA,NA,NA,NA,41.746456184399996
Total,BA/BS,Drug poisoning,2020-04-30,2020-04-01,0.69372,0.09971,NA,NA,NA,NA,NA,42.0719605308
Total,BA/BS,Drug poisoning,2020-05-31,2020-05-01,0.69744,0.10850000000000001,NA,NA,NA,NA,NA,42.4038079968
Total,BA/BS,Drug poisoning,2020-06-30,2020-06-01,0.70117,0.10482000000000001,NA,NA,NA,NA,NA,42.73394154539999
Total,BA/BS,Drug poisoning,2020-07-31,2020-07-01,0.70492,0.11437,NA,NA,NA,NA,NA,43.069871834000004
Total,BA/BS,Drug poisoning,2020-08-31,2020-08-01,0.7087,0.12529,NA,NA,NA,NA,NA,43.408775049
Total,BA/BS,Drug poisoning,2020-09-30,2020-09-01,0.71249,0.10729000000000002,NA,NA,NA,NA,NA,43.7459455132
Total,BA/BS,Drug poisoning,2020-10-31,2020-10-01,0.7163099999999999,0.10850000000000001,NA,NA,NA,NA,NA,44.089596809999996
Total,BA/BS,Drug poisoning,2020-11-30,2020-11-01,0.72014,0.10850000000000001,NA,NA,NA,NA,NA,44.4314929774
Total,BA/BS,Heroin,2016-01-31,2016-01-03,0.06063,0.018360000000000005,0,0.426,-0.377,1.236,0.29298,3.2625657804
Total,BA/BS,Heroin,2016-02-29,2016-02-01,0.06089,0.036719999999999996,NA,NA,NA,NA,NA,3.2841654756
Total,BA/BS,Heroin,2016-03-31,2016-03-01,0.06115,0.04497999999999999,NA,NA,NA,NA,NA,3.3063572629999998
Total,BA/BS,Heroin,2016-04-30,2016-04-01,0.06141,0.025970000000000003,NA,NA,NA,NA,NA,3.3283538348999997
Total,BA/BS,Heroin,2016-05-31,2016-05-01,0.06167,0.025970000000000003,NA,NA,NA,NA,NA,3.3506834249
Total,BA/BS,Heroin,2016-06-30,2016-06-01,0.061939999999999995,0.025970000000000003,NA,NA,NA,NA,NA,3.3733601756
Total,BA/BS,Heroin,2016-07-31,2016-07-01,0.0622,0.04497999999999999,NA,NA,NA,NA,NA,3.3965361179999998
Total,BA/BS,Heroin,2016-08-31,2016-08-01,0.06247,0.018360000000000005,NA,NA,NA,NA,NA,3.4206366809
Total,BA/BS,Heroin,2016-09-30,2016-09-01,0.06273000000000001,0.025970000000000003,NA,NA,NA,NA,NA,3.4439654493000007
Total,BA/BS,Heroin,2016-10-31,2016-10-01,0.063,0.036719999999999996,NA,NA,NA,NA,NA,3.46822497
Total,BA/BS,Heroin,2016-11-30,2016-11-01,0.06327,0.018360000000000005,NA,NA,NA,NA,NA,3.4922597778000006
Total,BA/BS,Heroin,2016-12-31,2016-12-01,0.06354,0.00581,NA,NA,NA,NA,NA,3.5166797568
Total,BA/BS,Heroin,2017-01-31,2017-01-01,0.06380999999999999,0.030809999999999997,NA,NA,NA,NA,NA,3.5411806169999993
Total,BA/BS,Heroin,2017-02-28,2017-02-01,0.06408,0.01779,NA,NA,NA,NA,NA,3.5648331983999997
Total,BA/BS,Heroin,2017-03-31,2017-03-01,0.06436,0.030809999999999997,NA,NA,NA,NA,NA,3.5900497136
Total,BA/BS,Heroin,2017-04-30,2017-04-01,0.06463,0.01779,NA,NA,NA,NA,NA,3.6144779910000002
Total,BA/BS,Heroin,2017-05-31,2017-05-01,0.06491,0.030809999999999997,NA,NA,NA,NA,NA,3.6398594068
Total,BA/BS,Heroin,2017-06-30,2017-06-01,0.06518,0.030809999999999997,NA,NA,NA,NA,NA,3.6644476274000004
Total,BA/BS,Heroin,2017-07-31,2017-07-01,0.06546,0.030809999999999997,NA,NA,NA,NA,NA,3.6866869074000004
Total,BA/BS,Heroin,2017-08-31,2017-08-01,0.06574,0.03977,NA,NA,NA,NA,NA,3.7091993724
Total,BA/BS,Heroin,2017-09-30,2017-09-01,0.06602000000000001,0.030809999999999997,NA,NA,NA,NA,NA,3.7315507504000003
Total,BA/BS,Heroin,2017-10-31,2017-10-01,0.0663,0.03977,NA,NA,NA,NA,NA,3.7541765039999997
Total,BA/BS,Heroin,2017-11-30,2017-11-01,0.06658,0.03977,NA,NA,NA,NA,NA,3.7766399772000003
Total,BA/BS,Heroin,2017-12-31,2017-12-01,0.06687,0.03977,NA,NA,NA,NA,NA,3.7999486016999997
Total,BA/BS,Heroin,2018-01-31,2018-01-01,0.06715,0.042660000000000003,NA,NA,NA,NA,NA,3.8227474320000003
Total,BA/BS,Heroin,2018-02-28,2018-02-01,0.06744,0.03016,NA,NA,NA,NA,NA,3.8455043327999996
Total,BA/BS,Heroin,2018-03-31,2018-03-01,0.06773000000000001,0.02463,NA,NA,NA,NA,NA,3.868986846400001
Total,BA/BS,Heroin,2018-04-30,2018-04-01,0.06802000000000001,0.017410000000000002,NA,NA,NA,NA,NA,3.8923043788000005
Total,BA/BS,Heroin,2018-05-31,2018-05-01,0.06831,0.03016,NA,NA,NA,NA,NA,3.9159055881
Total,BA/BS,Heroin,2018-06-30,2018-06-01,0.06860000000000001,0.017410000000000002,NA,NA,NA,NA,NA,3.9393392220000005
Total,BA/BS,Heroin,2018-07-31,2018-07-01,0.06889,0.038939999999999995,NA,NA,NA,NA,NA,3.9658057858000006
Total,BA/BS,Heroin,2018-08-31,2018-08-01,0.06917999999999999,0.02463,NA,NA,NA,NA,NA,3.992683575599999
Total,BA/BS,Heroin,2018-09-30,2018-09-01,0.06947999999999999,0.04925,NA,NA,NA,NA,NA,4.0198946328
Total,BA/BS,Heroin,2018-10-31,2018-10-01,0.06977,0.03483000000000001,NA,NA,NA,NA,NA,4.0469432662000004
Total,BA/BS,Heroin,2018-11-30,2018-11-01,0.07007000000000001,0.02463,NA,NA,NA,NA,NA,4.0743259557
Total,BA/BS,Heroin,2018-12-31,2018-12-01,0.07037,0.03016,NA,NA,NA,NA,NA,4.1021283727
Total,BA/BS,Heroin,2019-01-31,2019-01-01,0.07067000000000001,0.01691,NA,NA,NA,NA,NA,4.130019109700001
Total,BA/BS,Heroin,2019-02-28,2019-02-01,0.07097,0.029279999999999997,NA,NA,NA,NA,NA,4.1569868442
Total,BA/BS,Heroin,2019-03-31,2019-03-01,0.07127000000000001,0.04141,NA,NA,NA,NA,NA,4.185049946200001
Total,BA/BS,Heroin,2019-04-30,2019-04-01,0.07158,0.04782,NA,NA,NA,NA,NA,4.21344933
Total,BA/BS,Heroin,2019-05-31,2019-05-01,0.07188,0.029279999999999997,NA,NA,NA,NA,NA,4.241689116
Total,BA/BS,Heroin,2019-06-30,2019-06-01,0.07219000000000002,0.03381000000000001,NA,NA,NA,NA,NA,4.270265898500001
Total,BA/BS,Heroin,2019-07-31,2019-07-01,0.07250000000000001,0.029279999999999997,NA,NA,NA,NA,NA,4.2992906
Total,BA/BS,Heroin,2019-08-31,2019-08-01,0.07281,0.02391,NA,NA,NA,NA,NA,4.3287641928
Total,BA/BS,Heroin,2019-09-30,2019-09-01,0.07312000000000002,0.0378,NA,NA,NA,NA,NA,4.357973204800001
Total,BA/BS,Heroin,2019-10-31,2019-10-01,0.07343000000000001,0.03381000000000001,NA,NA,NA,NA,NA,4.3876341523
Total,BA/BS,Heroin,2019-11-30,2019-11-01,0.07374000000000001,0.0378,NA,NA,NA,NA,NA,4.417027474800001
Total,BA/BS,Heroin,2019-12-31,2019-12-01,0.07406000000000001,0.03381000000000001,NA,NA,NA,NA,NA,4.447476300400001
Total,BA/BS,Heroin,2020-01-31,2020-01-01,0.07437,0.02801,NA,NA,NA,NA,NA,4.4774213079
Total,BA/BS,Heroin,2020-02-29,2020-02-01,0.07469000000000002,0.01617,NA,NA,NA,NA,NA,4.507329380400002
Total,BA/BS,Heroin,2020-03-31,2020-03-01,0.07501000000000001,0.03962,NA,NA,NA,NA,NA,4.5380659948
Total,BA/BS,Heroin,2020-04-30,2020-04-01,0.07533000000000001,0.03962,NA,NA,NA,NA,NA,4.568530223700001
Total,BA/BS,Heroin,2020-05-31,2020-05-01,0.07565000000000001,0.022869999999999998,NA,NA,NA,NA,NA,4.599460993
Total,BA/BS,Heroin,2020-06-30,2020-06-01,0.07597000000000001,0.00511,NA,NA,NA,NA,NA,4.630114721400001
Total,BA/BS,Heroin,2020-07-31,2020-07-01,0.0763,0.03617,NA,NA,NA,NA,NA,4.6618498850000005
Total,BA/BS,Heroin,2020-08-31,2020-08-01,0.07662000000000002,0.03617,NA,NA,NA,NA,NA,4.693072307400001
Total,BA/BS,Heroin,2020-09-30,2020-09-01,0.07695,0.04279,NA,NA,NA,NA,NA,4.724628426
Total,BA/BS,Heroin,2020-10-31,2020-10-01,0.07728000000000002,0.02801,NA,NA,NA,NA,NA,4.756661280000001
Total,BA/BS,Heroin,2020-11-30,2020-11-01,0.07761000000000001,0.01617,NA,NA,NA,NA,NA,4.7884136001
Total,BA/BS,Intentional drug poisoning,2016-01-31,2016-01-03,0.15239000000000003,0.05806,0,-0.582,-1.072,-0.088,0.02168,8.200270481200002
Total,BA/BS,Intentional drug poisoning,2016-02-29,2016-02-01,0.15151000000000003,0.05508,NA,NA,NA,NA,NA,8.171849420400001
Total,BA/BS,Intentional drug poisoning,2016-03-31,2016-03-01,0.15063000000000001,0.04497999999999999,NA,NA,NA,NA,NA,8.1445068606
Total,BA/BS,Intentional drug poisoning,2016-04-30,2016-04-01,0.14975000000000002,0.06620000000000001,NA,NA,NA,NA,NA,8.116283777500001
Total,BA/BS,Intentional drug poisoning,2016-05-31,2016-05-01,0.14888,0.05806,NA,NA,NA,NA,NA,8.0890181336
Total,BA/BS,Intentional drug poisoning,2016-06-30,2016-06-01,0.14801000000000003,0.060899999999999996,NA,NA,NA,NA,NA,8.060882137400002
Total,BA/BS,Intentional drug poisoning,2016-07-31,2016-07-01,0.14715,0.04106,NA,NA,NA,NA,NA,8.0353744335
Total,BA/BS,Intentional drug poisoning,2016-08-31,2016-08-01,0.1463,0.04858,NA,NA,NA,NA,NA,8.010871561000002
Total,BA/BS,Intentional drug poisoning,2016-09-30,2016-09-01,0.14545000000000002,0.05508,NA,NA,NA,NA,NA,7.985410084500002
Total,BA/BS,Intentional drug poisoning,2016-10-31,2016-10-01,0.1446,0.04858,NA,NA,NA,NA,NA,7.960402074
Total,BA/BS,Intentional drug poisoning,2016-11-30,2016-11-01,0.14376000000000003,0.05508,NA,NA,NA,NA,NA,7.934997086400001
Total,BA/BS,Intentional drug poisoning,2016-12-31,2016-12-01,0.14292000000000002,0.04106,NA,NA,NA,NA,NA,7.9100388864000015
Total,BA/BS,Intentional drug poisoning,2017-01-31,2017-01-01,0.14209000000000002,0.043570000000000005,NA,NA,NA,NA,NA,7.885384013000001
Total,BA/BS,Intentional drug poisoning,2017-02-28,2017-02-01,0.14127,0.043570000000000005,NA,NA,NA,NA,NA,7.8589885446
Total,BA/BS,Intentional drug poisoning,2017-03-31,2017-03-01,0.14045000000000002,0.05625,NA,NA,NA,NA,NA,7.834407742000002
Total,BA/BS,Intentional drug poisoning,2017-04-30,2017-04-01,0.13963,0.030809999999999997,NA,NA,NA,NA,NA,7.808905491000001
Total,BA/BS,Intentional drug poisoning,2017-05-31,2017-05-01,0.13882,0.043570000000000005,NA,NA,NA,NA,NA,7.784398133599999
Total,BA/BS,Intentional drug poisoning,2017-06-30,2017-06-01,0.13801000000000002,0.04706,NA,NA,NA,NA,NA,7.758981544300001
Total,BA/BS,Intentional drug poisoning,2017-07-31,2017-07-01,0.13721000000000003,0.03557,NA,NA,NA,NA,NA,7.727624664900001
Total,BA/BS,Intentional drug poisoning,2017-08-31,2017-08-01,0.13641000000000003,0.043570000000000005,NA,NA,NA,NA,NA,7.696560486600002
Total,BA/BS,Intentional drug poisoning,2017-09-30,2017-09-01,0.13562,0.03557,NA,NA,NA,NA,NA,7.665448542399999
Total,BA/BS,Intentional drug poisoning,2017-10-31,2017-10-01,0.13483,0.04706,NA,NA,NA,NA,NA,7.6346247064
Total,BA/BS,Intentional drug poisoning,2017-11-30,2017-11-01,0.13404000000000002,0.030809999999999997,NA,NA,NA,NA,NA,7.6031964936000005
Total,BA/BS,Intentional drug poisoning,2017-12-31,2017-12-01,0.13326000000000002,0.043570000000000005,NA,NA,NA,NA,NA,7.572620766600001
Total,BA/BS,Intentional drug poisoning,2018-01-31,2018-01-01,0.13249000000000002,0.04925,NA,NA,NA,NA,NA,7.542454315200001
Total,BA/BS,Intentional drug poisoning,2018-02-28,2018-02-01,0.13172,0.04607,NA,NA,NA,NA,NA,7.5108219264
Total,BA/BS,Intentional drug poisoning,2018-03-31,2018-03-01,0.13095,0.042660000000000003,NA,NA,NA,NA,NA,7.480345896000001
Total,BA/BS,Intentional drug poisoning,2018-04-30,2018-04-01,0.13019,0.04925,NA,NA,NA,NA,NA,7.4498545586
Total,BA/BS,Intentional drug poisoning,2018-05-31,2018-05-01,0.12943000000000002,0.04607,NA,NA,NA,NA,NA,7.419640759300002
Total,BA/BS,Intentional drug poisoning,2018-06-30,2018-06-01,0.12868,0.05224,NA,NA,NA,NA,NA,7.3894194036
Total,BA/BS,Intentional drug poisoning,2018-07-31,2018-07-01,0.12793000000000002,0.05507,NA,NA,NA,NA,NA,7.364574454600001
Total,BA/BS,Intentional drug poisoning,2018-08-31,2018-08-01,0.12719,0.04607,NA,NA,NA,NA,NA,7.3406970798
Total,BA/BS,Intentional drug poisoning,2018-09-30,2018-09-01,0.12645,0.04925,NA,NA,NA,NA,NA,7.315999947000001
Total,BA/BS,Intentional drug poisoning,2018-10-31,2018-10-01,0.12571000000000002,0.05224,NA,NA,NA,NA,NA,7.2916903826000015
Total,BA/BS,Intentional drug poisoning,2018-11-30,2018-11-01,0.12498000000000001,0.02463,NA,NA,NA,NA,NA,7.2671508198
Total,BA/BS,Intentional drug poisoning,2018-12-31,2018-12-01,0.12426000000000002,0.04925,NA,NA,NA,NA,NA,7.243576404600001
Total,BA/BS,Intentional drug poisoning,2019-01-31,2019-01-01,0.12353000000000001,0.04141,NA,NA,NA,NA,NA,7.219205612300001
Total,BA/BS,Intentional drug poisoning,2019-02-28,2019-02-01,0.12281,0.05072,NA,NA,NA,NA,NA,7.1934557466
Total,BA/BS,Intentional drug poisoning,2019-03-31,2019-03-01,0.12210000000000001,0.04473,NA,NA,NA,NA,NA,7.1698414260000005
Total,BA/BS,Intentional drug poisoning,2019-04-30,2019-04-01,0.12139000000000001,0.05856,NA,NA,NA,NA,NA,7.145440265
